date,val_dec_1,val_dec_2,val_dec_3,val_dec_4,val_dec_5,val_dec_6,val_dec_7,val_dec_8,val_dec_9,val_dec_10,val_lh,mom_dec_1,mom_dec_2,mom_dec_3,mom_dec_4,mom_dec_5,mom_dec_6,mom_dec_7,mom_dec_8,mom_dec_9,mom_dec_10,mom_lh
2010-01-01,0.04934939488621742,0.031207031223625305,0.01952442647601704,0.05098425691037027,0.010133783714897864,0.046370658291199844,0.02806706219298147,0.04426207538712631,0.027515596752829788,0.05278333034341373,0.0034339354571963146,,,,,,,,,,,
2010-02-01,0.03681632791140583,0.024923077810315445,0.05747133945784345,0.034454969061732316,0.035008231958506,0.05116509249305388,0.048554025655044214,0.03715069128516402,0.03177397424437625,0.024253926720909775,-0.012562401190496054,,,,,,,,,,,
2010-03-01,0.08728377107541636,0.05772341217251913,0.003283413436264871,-0.00047979795136996714,-0.0026733999616025362,0.040072491505236736,-0.022683005475805457,0.02948393386890513,0.020308701304744364,0.021990684914459102,-0.06529308616095726,,,,,,,,,,,
2010-04-01,-0.05009190819051725,-0.020821341070728024,-0.02595018704359889,-0.03436149728343834,-0.047470428353511396,-0.03433512136704002,-0.04545759599599793,-0.021597214047999854,-0.03281502090597608,-0.03339580498374741,0.01669610320676984,,,,,,,,,,,
2010-05-01,-0.031300491505631196,-0.026883876659822257,-0.027688385333849444,0.011842838271014058,-0.03471659806662644,0.004568577326508881,-0.009614248847477367,-0.02693725410229699,0.0030883086166353575,0.0022174547487114576,0.03351794625434265,,,,,,,,,,,
2010-06-01,-0.005781142228029751,0.08321972812643237,0.05323179219161799,0.05348610064570592,0.04922991675733926,0.07585706271105773,0.05278766140021396,0.057600874970469645,0.055116523901014514,0.06307723809351058,0.06885838032154033,,,,,,,,,,,
2010-07-01,0.07264548472847779,0.007830079568042568,0.025264103326012685,0.024899254545084265,0.029902622040067005,-0.017513980714153117,0.003446967842648335,0.010523507465497801,0.043364391336071985,8.374189527028328e-05,-0.0725617428332075,,,,,,,,,,,
2010-08-01,0.05993134964281255,0.037019003787754697,0.043618940270284116,0.027870698654573717,0.07110872847829545,0.05118082861099396,0.060007705021837256,0.03908545225492207,0.06799371546251097,0.08254939911720947,0.022618049474396926,,,,,,,,,,,
2010-09-01,0.05936540369758628,0.06659653434267256,0.02408528597832298,0.042829577217200515,0.016718683806768542,0.03259250759041945,0.01720575762872425,0.05676846444263234,0.023938164734354905,0.048396778992590976,-0.010968624704995301,,,,,,,,,,,
2010-10-01,0.04862197080791714,0.01852572886944751,0.002031427531376549,-0.008377760373636599,0.01842526853320009,0.047894425018245444,0.03336952895633023,0.011293887943474974,-0.0032342083248658397,0.010063113921155034,-0.03855885688676211,,,,,,,,,,,
2010-11-01,0.03429955801611205,0.06814875326582061,0.04649583641256988,0.0650232052035834,0.050399965623786847,0.08732452669190656,0.02387978013585119,0.03877073263987595,0.0043821292849790675,0.01927797937955025,-0.0150215786365618,,,,,,,,,,,
2010-12-01,-0.0693284787991601,0.023119815489839653,0.03782388244028118,0.03622555269321066,-0.006648250012238901,0.04690846217827568,0.03748553796747871,0.005633351094585799,0.019218690212557708,0.04680771004608722,0.11613618884524732,,,,,,,,,,,
2011-01-01,0.05844791778987292,0.030507208529830868,0.008190476454387658,0.009962921924007192,0.012867428222454416,0.021655233338561248,0.05146267341253467,0.052477981208690676,0.04613974906075501,0.016800025837422367,-0.041647891952450555,0.02697087244569539,0.03240223847023382,0.03209961112544939,0.04475360768225191,0.0372399777435588,0.04884356212653152,-9.007279548604031e-05,0.03249737692063827,0.02204266848154156,0.10286349767637963,0.07589262523068424
2011-02-01,0.021566560923314788,-0.012498534944355573,0.01928716588828695,0.02394755221455325,0.028750578555974515,0.007180658572791716,0.004991378977407108,0.015427929672525834,0.028349391369199534,0.03855600611995975,0.01698944519664496,0.012010591702721255,0.026333341401625226,0.03362846831740761,-0.00249342949694622,0.0228762019934677,0.020638877007071177,0.0009459481310507472,-0.006401221605326062,0.03462387851684814,0.01422218166882646,0.0022115899661052044
2011-03-01,0.006257341973566092,-0.019288842369129932,-0.0026674794234946755,0.004072723655788117,0.023974222471098133,0.01387231960966581,-0.007055992346197009,0.015242299032275192,0.0008803362870611666,-0.015206391225351744,-0.021463733198917836,-0.027358447380355755,0.008047337330007082,0.018863331309633833,-0.0022508458732379993,-0.002066530708505419,-0.00219235989247048,0.0190213011415396,0.0029231389400061194,-0.02224056734147635,0.009263306909764875,0.03662175429012063
2011-04-01,-0.019921135580672808,-0.026151084874772332,-0.003105626813234851,0.014402132009186233,0.02075919561349677,0.014967495450105707,0.022949408816384034,0.005727243097976964,0.030501204650324795,0.038319356837995644,0.05824049241866845,-0.00018939656672956542,-0.01860401405022758,0.0030035540096419117,0.010955688253967644,0.03804267712950884,-0.003958538793043863,0.01973345047421688,0.022539360502067875,-0.02328474186041727,-0.05554553127705712,-0.055356134710327555
2011-05-01,-0.01346587863805784,-0.015648189650432708,-0.008222186975800584,-0.014166558827563276,-0.020134030273102812,-0.049446126908009924,-0.019261595400771443,-0.007048474877521225,0.006886417687036457,-0.03067601875563219,-0.017210140117574352,-0.06098306154039851,-0.02261587579932685,-0.04050765893402245,-0.015891873531881744,-0.015268442637151332,-0.01921514529306021,0.0008450236289137066,-0.0039025804054696753,-0.03574958417694316,-0.0451949105660032,0.01578815097439531
2011-06-01,-0.00912989833151584,-0.02845637879179998,-0.03375551687065169,-0.011833717997287801,-0.000733139822705582,-0.016852355601097525,0.002741375049063146,-0.0030782194720399194,-0.0033734007537967164,0.0343512439295794,0.04348114226109524,-0.007791222834215121,-0.013211596070245513,-0.04663073987513628,-0.0013321139466125481,-0.03196283135032355,-0.009395545452507178,0.04719407626048802,0.009954595016144508,0.0007196549011696061,0.039214368000140845,0.047005590834355966
2011-07-01,0.025922972600047983,-0.025715711924817964,-0.08978541687663259,-0.03412443046164944,-0.047296714160609384,-0.018032687018426908,0.001594822955479601,0.002816084474410483,0.013315868879874933,-0.046635316806315906,-0.07255828940636389,0.00025418009821909573,-0.05252948573572165,-0.015416404263592755,-0.0038771571991738935,-0.027375540028668575,-0.019581245491900795,0.009442368034462013,-0.06666670813412184,-0.06718007092787591,0.018328650304293516,0.01807447020607442
2011-08-01,-0.09428810357554897,-0.08673410572192987,-0.055698370784948256,-0.06025819961070606,-0.08520483806972566,-0.047875621700021194,-0.028987465393261067,-0.012925409595695615,-0.01892765748362704,-0.03924393459101764,0.05504416898453133,-0.07789132440382673,-0.05672113028845307,-0.0785682199326951,-9.5275015295819e-05,-0.06556363922260831,-0.04290029260148121,-0.0723490050532284,-0.12550041155700295,-0.11747989663334661,-0.1294232497750267,-0.051531925371199966
2011-09-01,0.04518051678300053,0.05618464917074354,0.10743407870803284,0.04611811287863927,0.08599637058085391,0.039697513025084695,0.04227889944673521,0.03803227348581372,0.04387819387721135,0.015280539682363915,-0.029899977100636615,-0.008761329339783514,0.04044139485286728,0.08823499327752629,0.08950415303543534,0.08083560932027713,0.05610649352196625,0.060585516891346086,0.04946089054246495,0.0927799168912291,0.1377807435293858,0.14654207286916932
2011-10-01,-0.0161645002739669,0.046955355376475806,-0.018236041129160375,0.019963831338934153,-0.012667042271147745,0.012153634664481067,0.0009514498624601173,0.0002776736666815889,0.008944225833566957,0.04384284344438978,0.060007343718356684,-0.037587997855594635,-0.003964248673354077,-0.05337941974858767,-0.0008130303242279077,0.02009080752169297,-0.003933881139211663,0.0037920236736999555,0.04650343545615193,0.025245577696001956,0.051411628396087705,0.08899962625168234
2011-11-01,-0.04081443348334294,-0.07963588672178565,-0.011794259420022109,0.014926960440808755,0.018375638792859177,-0.0026259694278349404,0.023331405585276337,0.01698431776728197,0.035539911989015564,0.04163763675370434,0.08245207023704729,-0.10730888158238427,-0.02503585085408914,-0.027159879816263888,-0.04312971458153449,-0.023217032176136684,-0.00879628912215248,0.0318490467898691,-0.004193408280021649,-0.0034352145018249807,-0.0018261945325112458,0.10548268704987303
2011-12-01,0.05202606338963433,0.07588627200833331,0.044027434787340856,0.08940546667287845,0.09464193966176172,0.024279027302931,-0.010235931281797993,0.04568904237916142,0.024159299389613226,0.08464202587256267,0.03261596248292834,0.14007534459413148,0.12258291333738859,0.09212864656008844,0.11447752761418409,0.056088452734835974,0.03526077338587851,0.021130030311823426,-0.0008452739535592573,0.023379855713759362,0.0529204645072141,-0.08715488008691738
2012-01-01,0.023668337993419695,0.013300538563823868,-0.010571559093090108,0.02584796940858477,0.051181356249405965,0.03199634073311865,0.02077845329497458,0.025161036817354137,0.03282054455510224,0.046445007086413116,0.02277666909299342,0.008053321999278969,0.01051245071557535,-0.005389476667530459,0.03252262055275436,0.03797417875900565,0.03436007063498354,0.009923041509228632,0.02855075135970188,0.013329499155427738,0.017493737992343824,0.009440415993064855
2012-02-01,-0.0463907760060348,-0.038743616095726637,-0.0034361907666150084,-0.018078991860751202,-0.023687471807108593,0.015266955776957957,0.01514361573790107,-0.015988470735635325,0.003438875243467361,0.015333593346543408,0.061724369352578204,-0.11302180272221361,-0.011790982066200918,-0.04386759442393043,-0.020414557123039592,0.022672323429605512,-0.010249492921969233,-0.02780041810023258,-0.024074075659171752,-0.042504774142016796,-0.00977583135305467,0.10324597136915895
2012-03-01,0.04809261735730196,-0.006557343069190023,0.01721104917112293,0.010580295285425586,0.0028742258504287164,0.007872963099889493,0.004875433825176046,0.019793641593411584,0.011021588344206476,0.009439841566932224,-0.03865277579036974,0.02948241158715176,-0.04149517068764888,-0.025068888329486894,0.02339832369948599,-0.010060185839862111,0.008968460489435061,-0.0007479058539028576,0.008228481027573148,0.05394606581831131,0.003857138488899231,-0.02562527309825253
2012-04-01,-0.03795928843276009,-0.06879591746583978,-0.07679559276783963,-0.07260374022701375,-0.019372349270681394,-0.05026306185739098,-0.03937509636203348,-0.05190779620267826,-0.01271434349365027,-0.005444966474008245,0.03251432195875185,-0.14408084127027945,-0.08647859157237948,-0.09715869083422993,-0.06592345222306177,-0.058806454140946915,-0.045801615613495515,-0.013054740241412063,-0.01296002169857284,-0.02331035006812349,-0.010216055297868882,0.13386478597241058
2012-05-01,-0.028029360775964438,0.03607001574374666,0.0023351311949204377,0.006635140160169884,-0.0035956505510218073,0.001657490646733447,0.0061252684071267,0.03079865056250578,0.02167284913608752,0.008119149200153847,0.036148509976118286,-0.043677946876681986,-0.0032684357096613437,0.0191439448525269,0.008145138178216242,0.008260451215920284,-0.005187611708225412,-0.0026021498971112553,0.006944882018555317,0.014831959551008944,0.00018250121069690717,0.04386044808737889
2012-06-01,-0.009752364719568,0.018237712308481514,-0.0028334987665423698,-0.015651268439327702,0.033694873879498384,0.03381110684996348,0.025219035994956545,0.029548684445753905,0.025120446127001858,0.04669067962604667,0.056443044345614674,0.11099715649760267,0.012199406821580749,0.0290324005890307,0.010177057789521016,0.03564751953995516,0.02359484505273247,-0.010622331597173802,0.0255672525604,0.024760451469701204,0.03648739346138985,-0.07450976303621282
2012-07-01,0.05062957983428563,0.05375260783011278,0.07798411295840711,-0.0010713143144280473,0.003974434991854162,0.01515667789268663,0.017202960890570433,-0.0012325905943309627,0.002935439870511784,0.01272661419131817,-0.037902965642967454,-0.011154011311820738,0.0691575351899531,0.05275538065353691,0.01166079017107334,0.04417782246058561,0.02632929332683188,0.024000811463859458,0.013924026510730882,0.005865090564368141,0.012150791604928001,0.02330480291674874
2012-08-01,0.04353583659289366,0.10037583750960094,0.035718363341854284,0.02682096853404385,0.025533157064055047,0.04213736387672443,0.02847179616160335,0.037823989004817656,0.03422588151588686,-7.279127494191479e-05,-0.04360862786783557,0.14012268557171847,0.11169125946190012,0.08098102155325036,0.03284404262252748,0.029329453573874783,0.025406699599063377,0.013194449164741136,0.02371358551821148,0.01284681899433197,0.021354891780971254,-0.11876779379074723
2012-09-01,0.029406980761701503,0.013006905649118284,4.398727626198405e-05,0.030062445218790854,0.025773737144694622,0.01109640966415353,0.006423268129528899,0.008179406331493907,0.018604545873071834,0.03881581029755947,0.009408829535857966,-0.02928052431438012,0.06074926857007492,0.04005515693713464,0.004203035001202578,0.021208749380684306,0.013069488003346,0.008859562058726494,0.012112660298526076,0.01832917011562917,0.015443698942481935,0.04472422325686205
2012-10-01,-0.016969428177612777,-0.021780540917097475,-0.004466875423103646,-0.009174057157076245,-0.013761746367289544,0.019802791201370223,0.016272700559891023,0.011363737670513022,-0.0036569916852406846,0.006212929641492884,0.02318235781910566,-0.04813209491487073,-0.04414713119727005,-0.019364543201678887,0.02189544463813047,-0.01700069438155929,0.016008799474096398,-0.0034007370124691126,0.00376463724759905,0.00019918602379981332,0.005609934553162465,0.05374202946803319
2012-11-01,0.0027212543761653486,0.030484997563627086,0.033891749251110624,0.05561683008233945,0.034827698822563466,0.04555903957876094,0.013971936968575776,0.01898651591135595,0.01636338248451993,0.041725038777016575,0.03900378440085123,0.006986433826182643,0.0033520404335723956,0.0174310051239252,0.03792208542342668,0.03223965152820021,0.0193144375573064,0.025026498738068986,0.0228801715508601,0.02324307957953934,0.009929386677599253,0.0029429528514166095
2012-12-01,0.013818191302820065,0.009948473067816172,0.039840259509894005,0.0502126645654986,0.04794641032045974,0.04696174979249416,0.043159088966157215,0.04736741465871887,0.03275703540481115,0.048533443686584854,0.034715252383764786,0.010021699303897194,0.009306642980875982,-0.012885269942248338,0.009691324521244531,0.022798964497698294,0.03334120548867021,0.027980181146528487,0.06981668366516317,0.06009646732544824,0.059982951031785955,0.04996125172788876
2013-01-01,0.012707075996382844,-0.015818003613682408,0.003542448944873452,0.014382941727911363,0.026064694178926002,0.007426749588554169,0.0036112037466900374,0.027828425427999272,0.029683161253117908,0.007809099664835137,-0.004897976331547707,-0.0773930329005132,-0.029797026040704177,-0.019487909589850777,0.021723105505968232,0.02429524352253269,0.004931940943889511,0.023676335409529806,0.033745982378452104,0.026778922753306806,0.027302773489641306,0.10469580639015451
2013-02-01,0.024363454410193285,-0.003349515840022993,0.0017094042003646926,-0.01081911888559953,0.03231682238652719,0.010177237404189517,0.007689010638712508,-0.0008182086494527938,0.0020984644372224926,0.0039516407909967076,-0.020411813619196577,-0.01593120760962926,0.010651591006516824,-0.0008970129568095345,-0.005037304404981949,0.01910378816108104,0.018398863883465736,0.004083832610092517,0.01678303728543548,0.017100224631383106,0.045028296596505264,0.060959504206134524
2013-03-01,0.012244188833142544,-0.04194755789413503,-0.04119250335185993,0.013409236227787603,-0.08309431681654413,0.002067139471197507,0.02870929080521499,0.029071391592187655,0.0118745741277686,0.03558642136312541,0.023342232529982868,-0.18620852573576233,-0.08106039858160964,-0.05532382275387053,-0.02194946593154088,0.01157562397631373,-0.0010107043085906407,0.01560786446264683,0.023496433715955452,0.03384058935744712,0.02111074052397532,0.20731926625973765
2013-04-01,0.03689319664622476,0.024433357182939687,0.039487511709059654,0.09101605478490583,-0.013659510398045934,0.020134084714746998,-0.009430850424293384,0.011748940841972647,-0.018790216598188577,-0.020899242615717965,-0.05779243926194272,0.024365399828759633,0.03371156142167532,0.020583840666727988,0.02007834269866845,-0.011251740124128195,-0.005803886078743728,0.0184658801475096,-0.005725553457919995,0.0570615557987289,0.015851993116643422,-0.008513406712116211
2013-05-01,-0.010389668373304286,-0.01402591306046554,-0.04559500781006164,-0.019719273574095284,-0.05069407457478224,-0.04642023725225682,-0.05170528174850457,-0.025216132067914437,-0.02479042608282286,-0.04062252405397349,-0.030232855680669204,-0.1623674351437878,-0.06455300663576873,-0.03698078995732166,-0.04369837569146973,-0.014960162331328615,-0.02733892496679206,-0.011562071307551642,-0.010584523465716717,-0.025813182466346594,0.0035195732277002387,0.16588700837148804
2013-06-01,0.04978670409365005,0.07585741767502402,0.04905711883492648,0.01776931082512003,0.04358429718469263,0.07636769033756827,0.021511335473744623,0.0290177024626522,0.005968688148917447,0.007628457480175434,-0.042158246613474615,0.12146057111561953,0.07235882373411391,0.049204616915039585,0.04928173075331481,0.021189388759883396,0.03496108177313501,0.029456927352075783,0.029991697062381556,0.01803019825598204,0.014956263850633774,-0.10650430726498576
2013-07-01,0.004485110306329621,0.020932731443600507,-0.0008680753838591864,0.044378729253039255,0.0399107585635406,0.055955236806700705,0.018012980935222862,0.004632834105629779,-0.034845320593963634,-0.02747214565551723,-0.03195725596184685,0.17170163219192855,0.0834307775045239,-0.0064396918669305,0.010668333393789626,-0.007215458452472295,0.00016892084778392444,-0.012694367158368067,-0.020216140979282628,-0.0082351321756589,0.061231280603633316,-0.11047035158829524
2013-08-01,0.07010572389080458,-0.021945174718560178,0.024221456256622247,0.005559781709722108,-0.0015578681739776082,0.028593065044624492,0.04018653193301239,0.0118984751523944,0.04958861242532102,0.027365254845427765,-0.04274046904537682,-0.15932472316427784,-0.03457288947597138,0.025127785243298867,0.02870316015688078,0.03391554077294116,0.026502428500187854,0.03319789992073944,0.03175512077844976,0.04450389053613925,0.027513567155371496,0.18683829031964932
2013-09-01,0.04804589570964129,0.06933519925399075,0.038338239753038295,0.03773600149763871,0.03004425722985745,0.065304580826122,0.03778171256029354,0.06543292318392177,0.04314436259747823,0.023380386806519445,-0.024665508903121844,-0.011181825556181878,0.008397168430870601,0.034174450023824535,0.0411142232265118,0.039623388292190496,0.06587129123468606,0.04825929458160328,0.038674814605211515,0.05394861540345553,0.09642993474795021,0.10761176030413208
2013-10-01,0.04276102885469623,0.00035250457426940635,0.01181670908447051,0.0006369838981493661,0.011264555993585548,-0.011948679875417586,0.022012633306332963,0.007297189644500143,-0.008464489222898232,0.004176896801138394,-0.03858413205355784,-0.0809249763876977,-0.11386518667953109,-0.034694036932246965,0.00036427658562292187,0.0056954887724746,0.021337200609311335,0.006470707706171573,0.0241906089818676,0.033053245070166,0.07998928021783272,0.16091425660553044
2013-11-01,0.03588254937689349,0.013645515878134314,0.014175142267272716,0.02618258380729636,0.029805487049931932,0.01979493458316667,0.024510114685209004,0.021404581707525207,0.05243574862609423,0.003604749547446779,-0.03227779982944671,-0.0016548954795468705,0.011747513501354811,0.030050467463243358,0.012902821166290062,0.03533317457208299,0.0450228024156174,0.02075229168452967,0.051332015136113254,0.017468391780388476,0.015124141608169737,0.01677903708771661
2013-12-01,0.0168696105461732,0.016211059340900977,0.03149814106332043,0.016551866392295455,0.022617158960593138,0.0099324630690891,-0.007501994953438955,0.020807443772055602,-0.0012532730731600386,0.021299387792371848,0.004429777246198648,0.17465240546511135,0.15745850282904933,0.012334792633857861,0.05658335694931143,0.002276335328324012,0.01318246449213344,-0.0020352827752560558,0.015333481323474837,-0.01820027554740764,0.021533011465905874,-0.1531193939992055
2014-01-01,0.04591410351023643,0.07096037989104945,0.06020005649243863,0.05406213516063898,0.03705942505084665,0.06555178153144582,0.025316744985134573,0.032544909701825706,0.01147779169673421,0.021090529323802877,-0.02482357418643355,0.15849160698093614,0.09473263794255787,0.04265596763643259,0.036299820608085745,0.032480186531206066,0.0733138935001824,0.04325858330959556,0.03290201759544561,0.038516668315979184,0.08697530004708301,-0.07151630693385314
2014-02-01,0.001003511742001894,0.03129349722150853,-0.019716874451843495,0.011500408980676028,0.03789275769730628,0.03226557279758005,0.027483415592786414,0.011803465820205337,0.02523275126429445,0.013507133057135443,0.012503621315133549,-0.09652178004598813,-0.03169307521393246,0.016423572389926918,0.022097777552803673,0.026084000789386348,0.02542871289232236,0.031157177990222037,0.017899920625791405,0.03729285094191192,0.02859196345050813,0.12511374349649626
2014-03-01,0.026736304134867928,0.02005189618861991,0.020803631747650427,0.03581093637101251,0.03880758553493468,0.01484352985751135,0.019079352814558328,0.02614118077169671,0.034624040247085826,0.010896863935387914,-0.015839440199480012,0.024817368901270967,0.004000694115439801,0.05016942934540313,0.03342959222865722,0.011237812235308177,0.03703141900646483,0.037588367844729915,0.05683481214350986,0.012169070413361793,0.05863399261580696,0.03381662371453599
2014-04-01,0.005313846815740492,0.018039461964648,-0.021458274171195037,-0.029541604526007532,-0.012193529411355764,-0.029120571782174667,0.00978948389525308,-0.011421102816455251,0.023224545293826743,0.020100830485234228,0.014786983669493735,-0.020051025973391298,-0.007326955626887012,0.0019513440241600705,0.0015104761612945597,-0.022654762370310527,-0.010095761200561566,-0.008131351568613263,-0.022529719457928102,-0.03955199734297559,0.011331673829456138,0.031382699802847434
2014-05-01,0.017123305836980084,0.061762604763281166,0.051027696768684,0.07095616316162691,0.04113105088928241,0.07135340142468703,0.017929771087338536,0.04849901152428349,0.021277328632106216,0.02443978657251163,0.007316480735531546,0.19597080086071286,0.03506284416580238,0.07670942521158695,0.02085573942660735,0.03562385127597204,0.05066441919417581,0.06634115122687682,0.06030136435561181,0.08140277056767661,0.04776959807131435,-0.14820120278939852
2014-06-01,0.027875589242261536,0.013029722775567508,0.008053576193894766,0.03370201602828717,-0.010312776656595708,0.027684167220844113,-0.009007319291041349,0.026355490648393848,0.0006613219601587005,-0.01676264007808182,-0.04463822932034336,0.0005485496101497116,0.019890954448734274,0.0025778133004222235,0.027304314056079786,0.012568937176278223,-0.005426808088444783,-0.0036022936333413515,0.019788925634887673,0.01153690059295781,-0.0462178926343125,-0.04676644224446221
2014-07-01,0.021345320223795115,0.03312238979905568,0.027522870424057953,0.0015739021592121641,0.019257104150808866,0.012719675326657786,0.050773270380511916,0.037984667342968126,0.04645651426100282,0.03406329468284548,0.012717974459050367,0.04211312652256718,-0.005189397785106533,0.038624772923581095,0.02591190630805045,0.026114332597317155,0.040420308611276164,0.011891800262873911,0.02898117244621377,0.024684549484059716,0.03502508336748682,-0.0070880431550803605
2014-08-01,-0.025094809802742778,-0.06177873711816999,-0.04742667561486654,-0.028375459294276588,-0.06288662528490291,-0.04323434686193243,-0.05337486631835926,-0.047744675185017446,-0.04102410888976934,-0.051844498736861255,-0.026749688934118478,-0.13399745281634806,-0.11171042285090832,-0.05062159989124606,-0.03493174069884609,-0.015755327457924184,-0.04071242582145421,-0.06212286333425564,-0.04489309993543033,-0.0553083316606687,-0.10788561138197506,0.026111841434373007
2014-09-01,-0.022923380093465246,-0.01231193026737438,-0.005858245504595558,0.01941512148722115,0.0010790572154652503,-0.01667724874226797,-0.021857151787643286,0.012862825297385643,-0.03748396590321551,0.016486383704681785,0.039409763798147035,-0.1324523764098745,0.00797848850164968,-0.03710919604138433,-0.003127013486874005,0.010342220882055546,-0.030615772261143172,-0.011137564443648586,-0.038874327027024,-0.09654122338775552,-0.04447852912155528,0.08797384728831922
2014-10-01,0.07286808373090224,0.017828216269734864,0.016007962675821028,0.07748373249458299,-0.021233718795509428,0.008465889917563585,0.025117618660313208,0.010436659197163665,-0.032083692386271435,0.0025622495978196943,-0.07030583413308254,0.03297428543446635,0.04796004534314353,0.05868191144451654,0.019823596981192456,0.0032225655597788016,-0.014439712151870973,0.028845062327838428,0.008784160270678479,-0.013695234267890082,-0.027570059196107603,-0.060544344630573954
2014-11-01,0.03823411889632324,0.00014877360113155113,-0.005857744861512607,0.027682401176430067,-0.008415329936518678,-0.004654711479739649,-0.02054202448387072,0.014124375283222107,-0.028387141669017707,0.017932786388869044,-0.0203013325074542,0.027061995123040434,-0.024896856907939486,-0.005286475238065723,-0.006814689246208546,0.01704433636864424,-0.011285476368563039,0.01915203787597902,0.005660851989858512,0.02357052441841316,-0.022830566232314425,-0.04989256135535486
2014-12-01,0.03326865288417876,0.06691042608486349,0.04012244659190566,-0.02796708234639807,-0.03333840924220475,0.00533673932616235,0.02164046737786737,5.7000661829084724e-05,0.017366921343703576,0.04390203804366254,0.010633385159483782,0.003530492481235809,0.06763117630441969,0.026804950068149855,0.005804641884664912,0.010715504208590682,0.05589023473850315,-0.012831811155832979,0.054328448865759695,0.04157239122435376,-0.0043437875121550605,-0.00787427999339087
2015-01-01,0.0425428125110978,0.05927896154755865,0.02451622594007346,0.050244898315447054,0.01739008797183168,0.03483564185797276,0.06153191246213623,0.025903112777604355,0.015596155795101657,0.06188015363499215,0.019337341123894347,-0.024694850022442927,0.04096724447024092,0.05418924530651647,0.037072689587493074,0.041307294988526054,0.029545947697053727,0.016107702761135892,0.02659409127941979,0.054089506862734685,0.05030777685357909,0.07500262687602202
2015-02-01,-0.029275139674636703,-0.011654822487556765,-0.017556207174598135,-0.014621382814573973,0.00032506025514610667,-0.0055187848684706,-0.021171573230581147,-0.0057480198214266065,-0.015873030487642558,-0.04379237980164815,-0.014517240127011447,-0.0846888375804083,-0.050859112506721406,-0.0500861451522617,-0.013133954597675726,-0.01418090695203635,-0.027815287110021417,-0.02893346335605453,0.01206558790763352,0.002339511056633711,-0.00291493517981384,0.08177390240059446
2015-03-01,-0.004606287519858994,0.03779414220010852,0.005527986875559669,0.023985488993168994,0.04142610223820139,0.027215704666589395,0.03422521223419932,0.02952956831317613,0.01877344681195175,0.063030303147594,0.06763659066745299,0.12960516880941297,0.08281486550200554,0.07554675348340324,0.04645319265559036,0.016318629804792525,0.01656914989148286,0.014553839352995026,-0.0011816250255931166,-0.0007963643669612735,-0.016312798400154146,-0.14591796720956712
2015-04-01,0.020697364146983265,0.01353058161753073,-0.036406275935097134,0.010586886607377692,-0.005409796912592228,-0.016376160025399357,-0.02993828860718922,-0.02359067549604157,-0.03474049566409323,-0.015806971964950574,-0.036504336111933836,-0.004011177664109468,-0.04271071319525182,-0.036144672136105636,-0.038011859957548695,-0.008438096065648043,-0.006319170435853412,0.0040972803377302275,-0.004670424016501244,0.0015646296722472098,0.0369386998148216,0.040949877478931064
2015-05-01,-0.019203319784739457,-0.016220508062624657,-0.04929919595634635,-0.023483820023027305,-0.043812252829793674,-0.019436444528780277,-0.027780343603156555,-0.024848584471550583,-0.0142797969280545,-0.05235886644981694,-0.03315554666507748,-0.0467503609425427,-0.05613838653750104,-0.061200105981619096,-0.0407939902533666,-0.017494068502013606,-0.032308414532437844,-0.012419117564019547,-0.015272586987333706,-0.01008640124660468,-0.01986563023569383,0.02688473070684887
2015-06-01,-0.015178024338418071,0.02282470573354218,0.0071055565031524865,-0.06290382217089144,-0.04814884162528104,-0.0045741550332104456,-0.003581545571744634,-0.02266781379406316,-0.07157215621252364,-0.015111111765439493,6.691257297857835e-05,-0.1649104578086116,-0.1656327983511327,-0.16242249608351156,-0.06136714999425203,-0.026316897158382382,0.015929369363102613,0.01837780283746933,0.009641171018157743,0.03171126751009511,0.08706108003935764,0.2519715378479692
